Texas, Average Temperature
Units: Degrees Fahrenheit
Base Period: 1895-2000
Missing: -99
Date,Value,Anomaly
197101,23.5,-1.6
197102,26.6,-2.1
197103,34.2,-2.6
197104,46.4,-0.7
197105,53.5,-2.9
197106,66.9,1.5
197107,68.6,-0.9
197108,65.2,-3.1
197109,60.8,0.2
197110,51.6,3.0
197111,37.8,1.6
197112,33.1,5.4
197201,23.6,-1.5
197202,28.6,-0.1
197203,39.1,2.3
197204,49.0,1.9
197205,54.8,-1.6
197206,64.6,-0.8
197207,67.6,-1.9
197208,67.0,-1.3
197209,63.8,3.2
197210,49.2,0.6
197211,33.4,-2.8
197212,24.0,-3.7
197301,24.2,-0.9
197302,28.8,0.1
197303,42.2,5.4
197304,44.6,-2.5
197305,53.0,-3.4
197306,63.6,-1.8
197307,68.5,-1.0
197308,66.7,-1.6
197309,61.3,0.7
197310,51.6,3.0
197311,41.2,5.0
197312,27.1,-0.6
197401,23.2,-1.9
197402,29.9,1.2
197403,41.6,4.8
197404,47.7,0.6
197405,60.2,3.8
197406,61.8,-3.6
197407,69.2,-0.3
197408,66.2,-2.1
197409,54.0,-6.6
197410,50.5,1.9
197411,37.5,1.3
197412,27.6,-0.1
197501,27.6,2.5
197502,26.0,-2.7
197503,34.4,-2.4
197504,46.2,-0.9
197505,56.5,0.1
197506,64.3,-1.1
197507,67.6,-1.9
197508,68.0,-0.3
197509,55.8,-4.8
197510,47.8,-0.8
197511,37.6,1.4
197512,28.9,1.2
197601,23.4,-1.7
197602,35.3,6.6
197603,38.2,1.4
197604,48.6,1.5
197605,51.1,-5.3
197606,62.2,-3.2
197607,66.8,-2.7
197608,65.8,-2.5
197609,58.7,-1.9
197610,41.9,-6.7
197611,29.4,-6.8
197612,23.5,-4.2
197701,16.2,-8.9
197702,30.6,1.9
197703,38.7,1.9
197704,49.4,2.3
197705,60.0,3.6
197706,67.3,1.9
197707,70.9,1.4
197708,69.3,1.0
197709,64.3,3.7
197710,48.3,-0.3
197711,38.7,2.5
197712,27.1,-0.6
197801,16.5,-8.6
197802,20.4,-8.3
197803,34.1,-2.7
197804,49.6,2.5
197805,56.0,-0.4
197806,66.0,0.6
197807,71.8,2.3
197808,68.0,-0.3
197809,64.7,4.1
197810,46.4,-2.2
197811,38.8,2.6
197812,24.4,-3.3
197901,15.4,-9.7
197902,21.5,-7.2
197903,38.5,1.7
197904,46.3,-0.8
197905,54.4,-2.0
197906,64.0,-1.4
197907,69.5,0.0
197908,66.4,-1.9
197909,58.0,-2.6
197910,49.0,0.4
197911,32.8,-3.4
197912,28.9,1.2
198001,27.4,2.3
198002,25.3,-3.4
198003,33.4,-3.4
198004,43.4,-3.7
198005,55.7,-0.7
198006,68.5,3.1
198007,72.8,3.3
198008,71.7,3.4
198009,63.8,3.2
198010,45.0,-3.6
198011,35.4,-0.8
198012,29.7,2.0
198101,24.9,-0.2
198102,29.2,0.5
198103,38.6,1.8
198104,52.9,5.8
198105,54.1,-2.3
198106,67.3,1.9
198107,71.9,2.4
198108,66.7,-1.6
198109,60.2,-0.4
198110,50.1,1.5
198111,38.1,1.9
198112,28.0,0.3
198201,20.7,-4.4
198202,25.3,-3.4
198203,39.0,2.2
198204,44.2,-2.9
198205,57.4,1.0
198206,62.0,-3.4
198207,70.0,0.5
198208,70.2,1.9
198209,59.8,-0.8
198210,46.6,-2.0
198211,36.7,0.5
198212,31.2,3.5
198301,27.1,2.0
198302,31.7,3.0
198303,37.0,0.2
198304,41.7,-5.4
198305,52.3,-4.1
198306,61.3,-4.1
198307,69.4,-0.1
198308,71.1,2.8
198309,60.9,0.3
198310,51.3,2.7
198311,39.3,3.1
198312,16.3,-11.4
198401,20.9,-4.2
198402,30.4,1.7
198403,34.9,-1.9
198404,43.9,-3.2
198405,55.1,-1.3
198406,66.8,1.4
198407,67.7,-1.8
198408,68.1,-0.2
198409,58.3,-2.3
198410,49.9,1.3
198411,36.9,0.7
198412,33.0,5.3
198501,20.3,-4.8
198502,25.5,-3.2
198503,42.1,5.3
198504,49.7,2.6
198505,57.4,1.0
198506,64.0,-1.4
198507,68.3,-1.2
198508,68.3,0.0
198509,61.2,0.6
198510,50.2,1.6
198511,36.3,0.1
198512,22.3,-5.4
198601,27.3,2.2
198602,32.0,3.3
198603,40.9,4.1
198604,50.1,3.0
198605,57.1,0.7
198606,66.8,1.4
198607,71.7,2.2
198608,67.0,-1.3
198609,64.2,3.6
198610,49.7,1.1
198611,34.2,-2.0
198612,30.0,2.3
198701,25.4,0.3
198702,34.7,6.0
198703,36.8,0.0
198704,44.4,-2.7
198705,59.7,3.3
198706,65.0,-0.4
198707,68.7,-0.8
198708,69.2,0.9
198709,58.6,-2.0
198710,45.4,-3.2
198711,38.5,2.3
198712,28.8,1.1
198801,22.2,-2.9
198802,26.5,-2.2
198803,35.4,-1.4
198804,44.1,-3.0
198805,55.7,-0.7
198806,64.3,-1.1
198807,69.1,-0.4
198808,69.3,1.0
198809,59.6,-1.0
198810,46.7,-1.9
198811,37.2,1.0
198812,28.6,0.9
198901,29.2,4.1
198902,23.3,-5.4
198903,36.4,-0.4
198904,49.0,1.9
198905,57.0,0.6
198906,62.4,-3.0
198907,67.8,-1.7
198908,67.7,-0.6
198909,56.2,-4.4
198910,48.7,0.1
198911,35.6,-0.6
198912,17.8,-9.9
199001,30.1,5.0
199002,32.2,3.5
199003,40.5,3.7
199004,46.3,-0.8
199005,55.2,-1.2
199006,68.6,3.2
199007,67.9,-1.6
199008,68.0,-0.3
199009,62.8,2.2
199010,45.9,-2.7
199011,40.5,4.3
199012,24.1,-3.6
199101,24.0,-1.1
199102,32.2,3.5
199103,39.5,2.7
199104,48.9,1.8
199105,60.5,4.1
199106,66.7,1.3
199107,69.4,-0.1
199108,67.0,-1.3
199109,59.9,-0.7
199110,48.6,0.0
199111,33.3,-2.9
199112,33.5,5.8
199201,29.6,4.5
199202,35.6,6.9
199203,40.0,3.2
199204,47.5,0.4
199205,54.9,-1.5
199206,62.6,-2.8
199207,68.8,-0.7
199208,63.4,-4.9
199209,59.5,-1.1
199210,47.6,-1.0
199211,35.8,-0.4
199212,29.3,1.6
199301,26.1,1.0
199302,28.0,-0.7
199303,36.4,-0.4
199304,44.1,-3.0
199305,55.6,-0.8
199306,65.8,0.4
199307,72.2,2.7
199308,69.7,1.4
199309,56.7,-3.9
199310,44.7,-3.9
199311,31.2,-5.0
199312,29.9,2.2
199401,24.8,-0.3
199402,25.0,-3.7
199403,38.1,1.3
199404,46.2,-0.9
199405,55.4,-1.0
199406,68.2,2.8
199407,67.5,-2.0
199408,66.5,-1.8
199409,58.3,-2.3
199410,50.6,2.0
199411,39.5,3.3
199412,32.0,4.3
199501,27.6,2.5
199502,31.8,3.1
199503,39.2,2.4
199504,44.7,-2.4
199505,54.4,-2.0
199506,62.1,-3.3
199507,68.8,-0.7
199508,70.0,1.7
199509,60.0,-0.6
199510,46.3,-2.3
199511,34.0,-2.2
199512,28.5,0.8
199601,22.2,-2.9
199602,28.0,-0.7
199603,31.4,-5.4
199604,43.6,-3.5
199605,61.5,5.1
199606,65.4,0.0
199607,69.5,0.0
199608,67.7,-0.6
199609,58.1,-2.5
199610,48.4,-0.2
199611,35.4,-0.8
199612,28.0,0.3
199701,25.2,0.1
199702,32.8,4.1
199703,38.0,1.2
199704,42.6,-4.5
199705,53.3,-3.1
199706,62.9,-2.5
199707,69.7,0.2
199708,67.0,-1.3
199709,61.9,1.3
199710,49.9,1.3
199711,35.2,-1.0
199712,29.6,1.9
199801,30.8,5.7
199802,34.5,5.8
199803,36.2,-0.6
199804,44.1,-3.0
199805,59.4,3.0
199806,67.1,1.7
199807,72.7,3.2
199808,69.4,1.1
199809,66.7,6.1
199810,52.4,3.8
199811,42.3,6.1
199812,29.8,2.1
199901,28.2,3.1
199902,36.2,7.5
199903,37.7,0.9
199904,48.3,1.2
199905,55.4,-1.0
199906,65.2,-0.2
199907,70.8,1.3
199908,69.2,0.9
199909,58.1,-2.5
199910,47.0,-1.6
199911,41.7,5.5
199912,30.3,2.6
200001,28.1,3.0
200002,34.3,5.6
200003,41.6,4.8
200004,45.8,-1.3
200005,58.3,1.9
200006,64.2,-1.2
200007,69.1,-0.4
200008,70.9,2.6
200009,59.6,-1.0
200010,53.1,4.5
200011,33.2,-3.0
200012,21.4,-6.3
200101,25.8,0.7
200102,30.3,1.6
200103,36.6,-0.2
200104,51.2,4.1
200105,57.2,0.8
200106,64.7,-0.7
200107,73.1,3.6
200108,70.1,1.8
200109,58.8,-1.8
200110,46.6,-2.0
200111,43.2,7.0
200112,30.6,2.9
200201,27.2,2.1
200202,28.6,-0.1
200203,33.2,-3.6
200204,50.1,3.0
200205,54.9,-1.5
200206,66.0,0.6
200207,69.6,0.1
200208,69.4,1.1
200209,61.1,0.5
200210,47.5,-1.1
200211,34.9,-1.3
200212,30.0,2.3
200301,25.2,0.1
200302,27.5,-1.2
200303,37.0,0.2
200304,47.1,0.0
200305,56.1,-0.3
200306,62.2,-3.2
200307,70.5,1.0
200308,70.0,1.7
200309,57.6,-3.0
200310,49.5,0.9
200311,39.8,3.6
200312,30.1,2.4
200401,27.5,2.4
200402,28.2,-0.5
200403,43.7,6.9
200404,48.1,1.0
200405,58.9,2.5
200406,64.4,-1.0
200407,67.2,-2.3
200408,64.7,-3.6
200409,60.3,-0.3
200410,52.2,3.6
200411,42.0,5.8
200412,28.7,1.0
200501,29.5,4.4
200502,35.0,6.3
200503,38.1,1.3
200504,46.8,-0.3
200505,56.1,-0.3
200506,65.4,0.0
200507,67.7,-1.8
200508,69.0,0.7
200509,63.3,2.7
200510,49.6,1.0
200511,38.1,1.9
200512,25.3,-2.4
200601,32.1,7.0
200602,27.4,-1.3
200603,41.0,4.2
200604,51.7,4.6
200605,58.1,1.7
200606,64.6,-0.8
200607,70.7,1.2
200608,71.9,3.6
200609,56.0,-4.6
200610,47.7,-0.9
200611,38.2,2.0
200612,30.5,2.8
200701,25.8,0.7
200702,28.0,-0.7
200703,46.9,10.1
200704,44.3,-2.8
200705,59.4,3.0
200706,65.3,-0.1
200707,68.4,-1.1
200708,71.5,3.2
200709,62.8,2.2
200710,51.1,2.5
200711,37.7,1.5
200712,27.4,-0.3
200801,25.7,0.6
200802,28.4,-0.3
200803,37.5,0.7
200804,44.5,-2.6
200805,55.9,-0.5
200806,66.8,1.4
200807,69.7,0.2
200808,68.4,0.1
200809,58.5,-2.1
200810,46.9,-1.7
200811,36.9,0.7
200812,25.9,-1.8
200901,23.7,-1.4
200902,33.3,4.6
200903,39.8,3.0
200904,45.3,-1.8
200905,55.2,-1.2
200906,67.3,1.9
200907,68.2,-1.3
200908,67.0,-1.3
200909,59.6,-1.0
200910,45.0,-3.6
200911,41.5,5.3
200912,23.8,-3.9
201001,24.8,-0.3
201002,27.5,-1.2
201003,37.2,0.4
201004,49.4,2.3
201005,56.4,0.0
201006,70.0,4.6
201007,71.9,2.4
201008,70.8,2.5
201009,62.9,2.3
201010,47.1,-1.5
201011,37.5,1.3
201012,28.0,0.3
201101,21.9,-3.2
201102,26.1,-2.6
201103,40.2,3.4
201104,47.7,0.6
201105,55.1,-1.3
201106,70.0,4.6
201107,75.4,5.9
201108,73.8,5.5
201109,56.2,-4.4
201110,47.8,-0.8
201111,38.5,2.3
201112,30.0,2.3
201201,29.0,3.9
201202,32.9,4.2
201203,47.8,11.0
201204,52.7,5.6
201205,60.1,3.7
201206,66.4,1.0
201207,72.3,2.8
201208,67.5,-0.8
201209,61.0,0.4
201210,46.6,-2.0
201211,37.1,0.9
201212,29.7,2.0
201301,28.0,2.9
201302,29.1,0.4
201303,35.2,-1.6
201304,42.3,-4.8
201305,54.9,-1.5
201306,66.5,1.1
201307,68.0,-1.5
201308,68.9,0.6
201309,62.5,1.9
201310,48.3,-0.3
201311,35.4,-0.8
201312,23.7,-4.0
201401,22.0,-3.1
201402,24.3,-4.4
201403,32.3,-4.5
201404,45.5,-1.6
201405,55.8,-0.6
201406,67.1,1.7
201407,66.7,-2.8
201408,68.4,0.1
201409,61.8,1.2
201410,51.2,2.6
201411,32.1,-4.1
201412,33.9,6.2
201501,25.8,0.7
201502,25.3,-3.4
201503,39.1,2.3
201504,49.8,2.7
201505,56.4,0.0
201506,67.6,2.2
201507,71.3,1.8
201508,67.3,-1.0
201509,64.4,3.8
201510,50.6,2.0
201511,40.1,3.9
201512,32.7,5.0
201601,26.9,1.8
201602,33.4,4.7
201603,41.4,4.6
201604,48.8,1.7
201605,54.9,-1.5
201606,67.7,2.3
201607,71.7,2.2
201608,69.3,1.0
201609,63.1,2.5
201610,53.9,5.3
201611,42.7,6.5
201612,26.7,-1.0
201701,28.6,3.5
201702,36.7,8.0
201703,43.0,6.2
201704,49.8,2.7
201705,53.8,-2.6
201706,66.0,0.6
201707,70.8,1.3
201708,67.1,-1.2
201709,61.1,0.5
201710,48.6,0.0
201711,40.4,4.2
201712,28.9,1.2
201801,23.0,-2.1
201802,28.6,-0.1
201803,39.4,2.6
201804,39.8,-7.3
201805,62.6,6.2
201806,69.0,3.6
201807,70.4,0.9
201808,68.8,0.5
201809,64.2,3.6
201810,50.0,1.4
201811,32.0,-4.2
201812,30.1,2.4
201901,27.7,2.6
201902,30.1,1.4
201903,35.8,-1.0
201904,47.7,0.6
201905,56.6,0.2
201906,64.1,-1.3
201907,69.0,-0.5
201908,71.1,2.8
201909,68.6,8.0
201910,44.8,-3.8
201911,33.0,-3.2
201912,31.1,3.4
202001,30.9,5.8
202002,30.4,1.7
202003,44.3,7.5
202004,44.7,-2.4
202005,55.5,-0.9
202006,66.3,0.9
202007,71.6,2.1
202008,67.0,-1.3
202009,58.8,-1.8
202010,45.2,-3.4
202011,40.6,4.4
202012,28.6,0.9
202101,29.3,4.2
202102,20.6,-8.1
202103,41.4,4.6
202104,45.0,-2.1
202105,55.9,-0.5
202106,66.3,0.9
202107,68.8,-0.7
202108,70.0,1.7
202109,62.5,1.9
202110,51.2,2.6
202111,37.8,1.6
202112,36.2,8.5
202201,22.2,-2.9
202202,24.3,-4.4
202203,35.6,-1.2
202204,47.4,0.3
202205,58.8,2.4
202206,67.7,2.3
202207,72.8,3.3
202208,70.0,1.7
202209,61.2,0.6
202210,47.5,-1.1
202211,35.9,-0.3
202212,28.8,1.1
202301,29.6,4.5
202302,30.9,2.2
202303,38.3,1.5
202304,44.8,-2.3


Colorado, Average Temperature
Units: Degrees Fahrenheit
Base Period: 1895-2000
Missing: -99
Date,Value,Anomaly
189501,21.6,-2.1
189502,19.2,-8.0
189503,31.7,-1.9
189504,44.5,2.0
189505,51.6,-0.3
189506,58.5,-2.8
189507,63.2,-3.8
189508,64.9,-0.3
189509,58.8,1.4
189510,45.1,-1.3
189511,29.2,-4.3
189512,20.9,-4.2
189601,27.4,3.7
189602,27.1,-0.1
189603,31.6,-2.0
189604,43.6,1.1
189605,53.1,1.2
189606,63.8,2.5
189607,67.0,0.0
189608,65.9,0.7
189609,56.5,-0.9
189610,44.7,-1.7
189611,29.0,-4.5
189612,28.8,3.7
189701,21.5,-2.2
189702,24.7,-2.5
189703,30.2,-3.4
189704,42.3,-0.2
189705,55.5,3.6
189706,61.4,0.1
189707,65.8,-1.2
189708,64.3,-0.9
189709,60.8,3.4
189710,46.3,-0.1
189711,34.7,1.2
189712,20.9,-4.2
189801,19.4,-4.3
189802,28.9,1.7
189803,29.9,-3.7
189804,44.3,1.8
189805,49.2,-2.7
189806,61.7,0.4
189807,67.0,0.0
189808,66.5,1.3
189809,55.5,-1.9
189810,43.0,-3.4
189811,29.4,-4.1
189812,17.8,-7.3
189901,21.2,-2.5
189902,16.5,-10.7
189903,31.2,-2.4
189904,43.4,0.9
189905,51.2,-0.7
189906,61.1,-0.2
189907,65.9,-1.1
189908,64.6,-0.6
189909,58.6,1.2
189910,44.6,-1.8
189911,37.0,3.5
189912,22.7,-2.4
190001,28.3,4.6
190002,25.3,-1.9
190003,36.9,3.3
190004,40.5,-2.0
190005,53.5,1.6
190006,63.7,2.4
190007,66.5,-0.5
190008,64.9,-0.3
190009,55.7,-1.7
190010,47.6,1.2
190011,34.8,1.3
190012,27.2,2.1
190101,25.2,1.5
190102,24.7,-2.5
190103,32.0,-1.6
190104,41.4,-1.1
190105,53.3,1.4
190106,61.0,-0.3
190107,70.0,3.0
190108,66.3,1.1
190109,56.5,-0.9
190110,47.9,1.5
190111,37.3,3.8
190112,25.7,0.6
190201,24.6,0.9
190202,29.5,2.3
190203,31.5,-2.1
190204,44.0,1.5
190205,53.7,1.8
190206,62.4,1.1
190207,64.4,-2.6
190208,65.7,0.5
190209,55.5,-1.9
190210,46.9,0.5
190211,34.0,0.5
190212,24.1,-1.0
190301,24.7,1.0
190302,15.5,-11.7
190303,31.5,-2.1
190304,41.9,-0.6
190305,49.4,-2.5
190306,57.4,-3.9
190307,65.9,-1.1
190308,65.0,-0.2
190309,54.8,-2.6
190310,46.4,0.0
190311,34.6,1.1
190312,26.4,1.3
190401,21.8,-1.9
190402,32.0,4.8
190403,36.9,3.3
190404,43.4,0.9
190405,51.6,-0.3
190406,57.8,-3.5
190407,63.9,-3.1
190408,64.0,-1.2
190409,57.4,0.0
190410,46.0,-0.4
190411,35.6,2.1
190412,26.4,1.3
190501,23.1,-0.6
190502,20.8,-6.4
190503,37.7,4.1
190504,41.0,-1.5
190505,49.2,-2.7
190506,62.0,0.7
190507,64.2,-2.8
190508,65.9,0.7
190509,58.4,1.0
190510,42.7,-3.7
190511,35.4,1.9
190512,21.5,-3.6
190601,25.5,1.8
190602,29.1,1.9
190603,28.3,-5.3
190604,43.4,0.9
190605,51.6,-0.3
190606,59.2,-2.1
190607,63.0,-4.0
190608,63.5,-1.7
190609,56.1,-1.3
190610,43.7,-2.7
190611,32.6,-0.9
190612,31.5,6.4
190701,27.3,3.6
190702,34.5,7.3
190703,40.2,6.6
190704,41.9,-0.6
190705,46.3,-5.6
190706,57.5,-3.8
190707,65.9,-1.1
190708,64.3,-0.9
190709,57.1,-0.3
190710,48.4,2.0
190711,32.3,-1.2
190712,25.8,0.7
190801,24.5,0.8
190802,27.0,-0.2
190803,36.9,3.3
190804,43.9,1.4
190805,48.6,-3.3
190806,59.0,-2.3
190807,65.5,-1.5
190808,63.6,-1.6
190809,58.2,0.8
190810,42.8,-3.6
190811,31.2,-2.3
190812,22.3,-2.8
190901,27.5,3.8
190902,25.5,-1.7
190903,31.5,-2.1
190904,38.9,-3.6
190905,48.4,-3.5
190906,60.9,-0.4
190907,67.4,0.4
190908,66.5,1.3
190909,56.2,-1.2
190910,46.8,0.4
190911,35.1,1.6
190912,14.9,-10.2
191001,23.2,-0.5
191002,23.8,-3.4
191003,42.3,8.7
191004,45.2,2.7
191005,51.2,-0.7
191006,62.4,1.1
191007,67.9,0.9
191008,64.6,-0.6
191009,59.4,2.0
191010,47.4,1.0
191011,38.0,4.5
191012,27.8,2.7
191101,30.0,6.3
191102,25.7,-1.5
191103,37.9,4.3
191104,43.0,0.5
191105,53.0,1.1
191106,62.9,1.6
191107,64.7,-2.3
191108,63.8,-1.4
191109,59.5,2.1
191110,43.2,-3.2
191111,29.7,-3.8
191112,19.4,-5.7
191201,21.3,-2.4
191202,25.2,-2.0
191203,27.8,-5.8
191204,39.6,-2.9
191205,50.7,-1.2
191206,58.1,-3.2
191207,64.7,-2.3
191208,63.5,-1.7
191209,51.0,-6.4
191210,44.2,-2.2
191211,34.3,0.8
191212,21.0,-4.1
191301,19.9,-3.8
191302,20.8,-6.4
191303,30.5,-3.1
191304,43.2,0.7
191305,53.6,1.7
191306,60.4,-0.9
191307,66.0,-1.0
191308,67.0,1.8
191309,54.0,-3.4
191310,42.8,-3.6
191311,37.4,3.9
191312,18.1,-7.0
191401,26.0,2.3
191402,23.8,-3.4
191403,33.8,0.2
191404,43.2,0.7
191405,52.6,0.7
191406,61.8,0.5
191407,65.9,-1.1
191408,64.5,-0.7
191409,58.7,1.3
191410,46.8,0.4
191411,37.0,3.5
191412,18.8,-6.3
191501,20.2,-3.5
191502,28.0,0.8
191503,29.3,-4.3
191504,45.9,3.4
191505,48.1,-3.8
191506,57.6,-3.7
191507,63.7,-3.3
191508,61.6,-3.6
191509,56.1,-1.3
191510,46.9,0.5
191511,34.6,1.1
191512,25.9,0.8
191601,21.1,-2.6
191602,28.8,1.6
191603,38.2,4.6
191604,42.0,-0.5
191605,50.2,-1.7
191606,59.8,-1.5
191607,67.6,0.6
191608,63.5,-1.7
191609,55.4,-2.0
191610,44.3,-2.1
191611,30.4,-3.1
191612,20.5,-4.6
191701,19.6,-4.1
191702,26.3,-0.9
191703,27.4,-6.2
191704,38.6,-3.9
191705,45.2,-6.7
191706,59.1,-2.2
191707,67.6,0.6
191708,62.5,-2.7
191709,57.4,0.0
191710,43.9,-2.5
191711,37.9,4.4
191712,29.4,4.3
191801,18.6,-5.1
191802,27.7,0.5
191803,38.3,4.7
191804,38.5,-4.0
191805,51.6,-0.3
191806,65.3,4.0
191807,65.6,-1.4
191808,64.6,-0.6
191809,54.8,-2.6
191810,48.1,1.7
191811,29.6,-3.9
191812,22.5,-2.6
191901,19.3,-4.4
191902,22.2,-5.0
191903,32.4,-1.2
191904,43.1,0.6
191905,52.4,0.5
191906,60.6,-0.7
191907,68.4,1.4
191908,66.4,1.2
191909,59.8,2.4
191910,42.0,-4.4
191911,30.5,-3.0
191912,22.0,-3.1
192001,25.7,2.0
192002,28.6,1.4
192003,31.9,-1.7
192004,35.4,-7.1
192005,51.8,-0.1
192006,60.0,-1.3
192007,66.2,-0.8
192008,62.0,-3.2
192009,56.0,-1.4
192010,45.5,-0.9
192011,31.6,-1.9
192012,23.6,-1.5
192101,26.9,3.2
192102,29.4,2.2
192103,38.1,4.5
192104,39.9,-2.6
192105,52.0,0.1
192106,61.0,-0.3
192107,66.6,-0.4
192108,64.4,-0.8
192109,58.1,0.7
192110,49.6,3.2
192111,36.3,2.8
192112,29.7,4.6
192201,19.5,-4.2
192202,25.2,-2.0
192203,31.8,-1.8
192204,39.9,-2.6
192205,51.3,-0.6
192206,63.4,2.1
192207,66.5,-0.5
192208,67.1,1.9
192209,59.6,2.2
192210,46.6,0.2
192211,31.4,-2.1
192212,27.6,2.5
192301,29.2,5.5
192302,23.5,-3.7
192303,28.5,-5.1
192304,41.5,-1.0
192305,51.4,-0.5
192306,60.1,-1.2
192307,67.2,0.2
192308,63.0,-2.2
192309,54.8,-2.6
192310,41.2,-5.2
192311,34.1,0.6
192312,24.2,-0.9
192401,18.9,-4.8
192402,30.5,3.3
192403,25.4,-8.2
192404,40.8,-1.7
192405,48.8,-3.1
192406,61.9,0.6
192407,65.6,-1.4
192408,64.9,-0.3
192409,55.6,-1.8
192410,46.9,0.5
192411,35.0,1.5
192412,17.8,-7.3
192501,18.3,-5.4
192502,30.2,3.0
192503,37.1,3.5
192504,45.8,3.3
192505,54.7,2.8
192506,61.8,0.5
192507,67.3,0.3
192508,63.1,-2.1
192509,57.6,0.2
192510,42.4,-4.0
192511,31.6,-1.9
192512,25.8,0.7
192601,21.8,-1.9
192602,31.5,4.3
192603,33.0,-0.6
192604,43.0,0.5
192605,52.5,0.6
192606,61.4,0.1
192607,65.2,-1.8
192608,65.7,0.5
192609,57.0,-0.4
192610,47.9,1.5
192611,34.2,0.7
192612,22.8,-2.3
192701,27.2,3.5
192702,30.0,2.8
192703,32.0,-1.6
192704,43.4,0.9
192705,53.7,1.8
192706,60.1,-1.2
192707,65.5,-1.5
192708,61.4,-3.8
192709,56.2,-1.2
192710,47.5,1.1
192711,37.4,3.9
192712,19.9,-5.2
192801,27.2,3.5
192802,26.9,-0.3
192803,36.0,2.4
192804,40.1,-2.4
192805,53.0,1.1
192806,57.4,-3.9
192807,65.6,-1.4
192808,63.3,-1.9
192809,56.8,-0.6
192810,46.5,0.1
192811,32.5,-1.0
192812,21.9,-3.2
192901,20.8,-2.9
192902,18.2,-9.0
192903,32.7,-0.9
192904,40.6,-1.9
192905,50.3,-1.6
192906,60.8,-0.5
192907,67.3,0.3
192908,65.6,0.4
192909,54.6,-2.8
192910,45.8,-0.6
192911,26.1,-7.4
192912,27.7,2.6
193001,14.0,-9.7
193002,33.0,5.8
193003,31.5,-2.1
193004,47.9,5.4
193005,49.3,-2.6
193006,61.6,0.3
193007,67.0,0.0
193008,65.1,-0.1
193009,56.7,-0.7
193010,45.0,-1.4
193011,31.5,-2.0
193012,20.9,-4.2
193101,24.4,0.7
193102,31.2,4.0
193103,30.7,-2.9
193104,42.8,0.3
193105,49.8,-2.1
193106,64.5,3.2
193107,68.9,1.9
193108,65.4,0.2
193109,60.7,3.3
193110,48.5,2.1
193111,30.4,-3.1
193112,22.2,-2.9
193201,18.4,-5.3
193202,31.0,3.8
193203,29.2,-4.4
193204,43.8,1.3
193205,53.2,1.3
193206,59.8,-1.5
193207,68.3,1.3
193208,66.1,0.9
193209,57.0,-0.4
193210,44.5,-1.9
193211,35.3,1.8
193212,17.5,-7.6
193301,24.0,0.3
193302,19.4,-7.8
193303,35.8,2.2
193304,39.2,-3.3
193305,49.1,-2.8
193306,65.1,3.8
193307,69.0,2.0
193308,64.5,-0.7
193309,61.1,3.7
193310,49.3,2.9
193311,36.8,3.3
193312,31.8,6.7
193401,29.3,5.6
193402,32.9,5.7
193403,38.9,5.3
193404,46.4,3.9
193405,58.5,6.6
193406,63.0,1.7
193407,70.6,3.6
193408,67.8,2.6
193409,55.4,-2.0
193410,50.0,3.6
193411,35.8,2.3
193412,27.1,2.0
193501,29.0,5.3
193502,29.9,2.7
193503,35.3,1.7
193504,41.7,-0.8
193505,47.3,-4.6
193506,61.4,0.1
193507,68.6,1.6
193508,66.7,1.5
193509,57.8,0.4
193510,45.9,-0.5
193511,32.1,-1.4
193512,26.3,1.2
193601,23.6,-0.1
193602,23.7,-3.5
193603,35.3,1.7
193604,43.9,1.4
193605,55.0,3.1
193606,65.0,3.7
193607,69.6,2.6
193608,66.9,1.7
193609,57.2,-0.2
193610,44.6,-1.8
193611,33.7,0.2
193612,26.8,1.7
193701,12.8,-10.9
193702,25.3,-1.9
193703,31.8,-1.8
193704,42.1,-0.4
193705,54.0,2.1
193706,60.4,-0.9
193707,68.1,1.1
193708,68.4,3.2
193709,59.4,2.0
193710,47.5,1.1
193711,34.5,1.0
193712,26.2,1.1
193801,25.7,2.0
193802,29.0,1.8
193803,35.9,2.3
193804,42.9,0.4
193805,50.3,-1.6
193806,61.9,0.6
193807,66.1,-0.9
193808,67.2,2.0
193809,58.6,1.2
193810,48.8,2.4
193811,28.6,-4.9
193812,26.1,1.0
193901,25.0,1.3
193902,17.9,-9.3
193903,33.9,0.3
193904,44.4,1.9
193905,54.5,2.6
193906,61.4,0.1
193907,68.7,1.7
193908,65.2,0.0
193909,60.4,3.0
193910,46.8,0.4
193911,36.0,2.5
193912,31.4,6.3
194001,19.0,-4.7
194002,28.1,0.9
194003,36.5,2.9
194004,43.3,0.8
194005,54.1,2.2
194006,63.5,2.2
194007,68.9,1.9
194008,65.3,0.1
194009,59.5,2.1
194010,49.2,2.8
194011,30.6,-2.9
194012,27.4,2.3
194101,24.6,0.9
194102,29.5,2.3
194103,32.7,-0.9
194104,40.8,-1.7
194105,54.2,2.3
194106,59.0,-2.3
194107,65.7,-1.3
194108,64.8,-0.4
194109,55.6,-1.8
194110,45.6,-0.8
194111,35.2,1.7
194112,27.6,2.5
194201,21.2,-2.5
194202,20.5,-6.7
194203,29.9,-3.7
194204,44.9,2.4
194205,50.9,-1.0
194206,60.3,-1.0
194207,66.9,-0.1
194208,65.0,-0.2
194209,56.3,-1.1
194210,46.4,0.0
194211,36.3,2.8
194212,28.2,3.1
194301,26.3,2.6
194302,31.8,4.6
194303,31.9,-1.7
194304,48.7,6.2
